frame,time_sec,player_id,team,player_x_px,player_y_px,speed_px_s,ball_x_px,ball_y_px,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,team_confidence
193,7.72,P03,TEAM_A,723.5,149,0.0,,,710,105,737,149,0.878,0.858
193,7.72,P02,TEAM_B,852.0,165,0.0,,,841,129,863,165,0.858,0.862
193,7.72,P04,TEAM_A,748.5,123,0.0,,,740,84,757,123,0.839,1.0
193,7.72,P14,TEAM_B,834.0,113,0.0,,,823,81,845,113,0.825,0.845
194,7.76,P11,TEAM_A,719.5,302,0.0,,,700,247,739,302,0.91,1.0
194,7.76,P07,TEAM_B,828.5,344,0.0,,,808,286,849,344,0.905,0.862
194,7.76,P01,TEAM_A,302.0,150,0.0,,,290,114,314,150,0.895,0.581
194,7.76,P08,TEAM_A,866.5,259,0.0,,,847,214,886,259,0.888,1.0
194,7.76,P03,TEAM_A,723.5,149,0.0,,,710,105,737,149,0.878,0.858
194,7.76,P02,TEAM_B,852.0,165,0.0,,,841,129,863,165,0.858,0.862
194,7.76,P04,TEAM_A,748.5,123,0.0,,,740,84,757,123,0.839,1.0
194,7.76,P14,TEAM_B,834.0,113,0.0,,,823,81,845,113,0.825,0.845
195,7.8,P11,TEAM_A,719.5,310,200.0,,,701,252,738,310,0.904,1.0
195,7.8,P08,TEAM_A,861.0,259,137.5,,,841,213,881,259,0.904,1.0
195,7.8,P07,TEAM_B,834.0,352,242.71,,,813,294,855,352,0.898,1.0
195,7.8,P01,TEAM_A,301.5,151,27.95,,,289,115,314,151,0.897,0.581
195,7.8,P03,TEAM_A,720.0,149,87.5,,,707,103,733,149,0.86,0.861
195,7.8,P02,TEAM_B,845.0,164,176.78,,,835,127,855,164,0.858,0.865
195,7.8,P14,TEAM_B,834.0,113,0.0,,,823,81,845,113,0.821,0.847
195,7.8,P04,TEAM_A,737.0,119,304.39,,,728,82,746,119,0.743,0.869
195,7.8,P13,TEAM_A,1056.5,285,19.23,,,1045,257,1068,285,0.547,0.573
195,7.8,P15,TEAM_B,944.0,132,6.25,,,931,99,957,132,0.366,0.854
196,7.84,P11,TEAM_A,719.5,310,0.0,,,701,252,738,310,0.904,1.0
196,7.84,P08,TEAM_A,861.0,259,0.0,,,841,213,881,259,0.904,1.0
196,7.84,P07,TEAM_B,834.0,352,0.0,,,813,294,855,352,0.898,1.0
196,7.84,P01,TEAM_A,301.5,151,0.0,,,289,115,314,151,0.897,0.581
196,7.84,P03,TEAM_A,720.0,149,0.0,,,707,103,733,149,0.86,0.861
196,7.84,P02,TEAM_B,845.0,164,0.0,,,835,127,855,164,0.858,0.865
196,7.84,P14,TEAM_B,834.0,113,0.0,,,823,81,845,113,0.821,0.847
196,7.84,P04,TEAM_A,737.0,119,0.0,,,728,82,746,119,0.743,0.869
196,7.84,P13,TEAM_A,1056.5,285,0.0,,,1045,257,1068,285,0.547,0.573
196,7.84,P15,TEAM_B,944.0,132,0.0,,,931,99,957,132,0.366,0.854
197,7.88,P11,TEAM_A,719.5,310,0.0,,,701,252,738,310,0.904,1.0
197,7.88,P08,TEAM_A,861.0,259,0.0,,,841,213,881,259,0.904,1.0
197,7.88,P07,TEAM_B,834.0,352,0.0,,,813,294,855,352,0.898,1.0
197,7.88,P01,TEAM_A,301.5,151,0.0,,,289,115,314,151,0.897,0.581
197,7.88,P03,TEAM_A,720.0,149,0.0,,,707,103,733,149,0.86,0.861
197,7.88,P02,TEAM_B,845.0,164,0.0,,,835,127,855,164,0.858,0.865
197,7.88,P14,TEAM_B,834.0,113,0.0,,,823,81,845,113,0.821,0.847
197,7.88,P04,TEAM_A,737.0,119,0.0,,,728,82,746,119,0.743,0.869
197,7.88,P13,TEAM_A,1056.5,285,0.0,,,1045,257,1068,285,0.547,0.573
197,7.88,P15,TEAM_B,944.0,132,0.0,,,931,99,957,132,0.366,0.854
198,7.92,P07,TEAM_B,838.5,353,115.24,,,817,300,860,353,0.906,1.0
198,7.92,P08,TEAM_A,859.5,258,45.07,,,841,210,878,258,0.901,1.0
198,7.92,P11,TEAM_A,718.5,312,55.9,,,701,257,736,312,0.901,1.0
198,7.92,P01,TEAM_A,301.0,151,12.5,,,288,116,314,151,0.898,0.58
198,7.92,P03,TEAM_A,720.0,143,150.0,,,708,83,732,143,0.891,1.0
198,7.92,P02,TEAM_B,840.0,164,125.0,,,830,126,850,164,0.847,0.853
198,7.92,P14,TEAM_B,834.0,113,0.0,,,823,81,845,113,0.831,0.847
198,7.92,P13,TEAM_B,1058.5,286,55.9,,,1047,258,1070,286,0.591,0.568
198,7.92,P15,TEAM_B,944.0,132,0.0,,,931,99,957,132,0.451,0.854
199,7.96,P07,TEAM_B,838.5,353,0.0,,,817,300,860,353,0.906,1.0
199,7.96,P08,TEAM_A,859.5,258,0.0,,,841,210,878,258,0.901,1.0
199,7.96,P11,TEAM_A,718.5,312,0.0,,,701,257,736,312,0.901,1.0
199,7.96,P01,TEAM_A,301.0,151,0.0,,,288,116,314,151,0.898,0.58
199,7.96,P03,TEAM_A,720.0,143,0.0,,,708,83,732,143,0.891,1.0
199,7.96,P02,TEAM_B,840.0,164,0.0,,,830,126,850,164,0.847,0.853
199,7.96,P14,TEAM_B,834.0,113,0.0,,,823,81,845,113,0.831,0.847
199,7.96,P13,TEAM_B,1058.5,286,0.0,,,1047,258,1070,286,0.591,0.568
199,7.96,P15,TEAM_B,944.0,132,0.0,,,931,99,957,132,0.451,0.854
200,8.0,P07,TEAM_B,838.5,353,0.0,,,817,300,860,353,0.906,1.0
200,8.0,P08,TEAM_A,859.5,258,0.0,,,841,210,878,258,0.901,1.0
200,8.0,P11,TEAM_A,718.5,312,0.0,,,701,257,736,312,0.901,1.0
200,8.0,P01,TEAM_A,301.0,151,0.0,,,288,116,314,151,0.898,0.58
200,8.0,P03,TEAM_A,720.0,143,0.0,,,708,83,732,143,0.891,1.0
200,8.0,P02,TEAM_B,840.0,164,0.0,,,830,126,850,164,0.847,0.853
200,8.0,P14,TEAM_B,834.0,113,0.0,,,823,81,845,113,0.831,0.847
200,8.0,P13,TEAM_B,1058.5,286,0.0,,,1047,258,1070,286,0.591,0.568
200,8.0,P15,TEAM_B,944.0,132,0.0,,,931,99,957,132,0.451,0.854
201,8.04,P11,TEAM_A,718.5,313,25.0,,,701,260,736,313,0.917,1.0
201,8.04,P07,TEAM_B,840.5,354,55.9,,,817,303,864,354,0.908,1.0
201,8.04,P01,TEAM_A,299.5,151,37.5,,,287,116,312,151,0.899,0.578
201,8.04,P03,TEAM_A,717.0,141,90.14,,,706,82,728,141,0.889,1.0
201,8.04,P08,TEAM_A,856.5,256,90.14,,,838,207,875,256,0.889,1.0
201,8.04,P02,TEAM_B,833.5,162,170.02,,,822,124,845,162,0.869,0.735
201,8.04,P14,TEAM_B,834.0,113,0.0,,,823,80,845,113,0.822,0.844
201,8.04,P13,TEAM_B,1059.5,287,35.36,,,1048,258,1071,287,0.57,0.57
201,8.04,P15,TEAM_B,944.0,132,0.0,,,931,98,957,132,0.431,0.854
202,8.08,P11,TEAM_A,718.5,313,0.0,,,701,260,736,313,0.917,1.0
202,8.08,P07,TEAM_B,840.5,354,0.0,,,817,303,864,354,0.908,1.0
202,8.08,P01,TEAM_A,299.5,151,0.0,,,287,116,312,151,0.899,0.578
202,8.08,P03,TEAM_A,717.0,141,0.0,,,706,82,728,141,0.889,1.0
202,8.08,P08,TEAM_A,856.5,256,0.0,,,838,207,875,256,0.889,1.0
202,8.08,P02,TEAM_B,833.5,162,0.0,,,822,124,845,162,0.869,0.735
202,8.08,P14,TEAM_B,834.0,113,0.0,,,823,80,845,113,0.822,0.844
202,8.08,P13,TEAM_B,1059.5,287,0.0,,,1048,258,1071,287,0.57,0.57
202,8.08,P15,TEAM_B,944.0,132,0.0,,,931,98,957,132,0.431,0.854
203,8.12,P11,TEAM_A,718.5,313,0.0,,,701,260,736,313,0.917,1.0
203,8.12,P07,TEAM_B,840.5,354,0.0,,,817,303,864,354,0.908,1.0
203,8.12,P01,TEAM_A,299.5,151,0.0,,,287,116,312,151,0.899,0.578
203,8.12,P03,TEAM_A,717.0,141,0.0,,,706,82,728,141,0.889,1.0
203,8.12,P08,TEAM_A,856.5,256,0.0,,,838,207,875,256,0.889,1.0
203,8.12,P02,TEAM_B,833.5,162,0.0,,,822,124,845,162,0.869,0.735
203,8.12,P14,TEAM_B,834.0,113,0.0,,,823,80,845,113,0.822,0.844
203,8.12,P13,TEAM_B,1059.5,287,0.0,,,1048,258,1071,287,0.57,0.57
203,8.12,P15,TEAM_B,944.0,132,0.0,,,931,98,957,132,0.431,0.854
204,8.16,P07,TEAM_B,844.5,361,201.56,,,819,307,870,361,0.915,1.0
204,8.16,P11,TEAM_A,719.0,316,76.03,,,702,262,736,316,0.908,1.0
204,8.16,P08,TEAM_A,852.0,257,115.24,,,833,205,871,257,0.892,1.0
204,8.16,P01,TEAM_A,298.0,151,37.5,,,286,116,310,151,0.891,0.579
204,8.16,P02,TEAM_B,826.0,161,189.16,,,816,123,836,161,0.873,0.727
204,8.16,P03,TEAM_A,714.5,139,80.04,,,703,94,726,139,0.818,1.0
204,8.16,P04,TEAM_A,704.0,122,118.34,,,692,80,716,122,0.791,1.0
204,8.16,P14,TEAM_B,834.5,112,27.95,,,824,80,845,112,0.777,0.845
204,8.16,P13,TEAM_B,1060.5,289,55.9,,,1049,260,1072,289,0.682,0.568
204,8.16,P15,TEAM_B,944.5,132,12.5,,,931,99,958,132,0.501,0.854
205,8.2,P07,TEAM_B,844.5,361,0.0,,,819,307,870,361,0.915,1.0
205,8.2,P11,TEAM_A,719.0,316,0.0,,,702,262,736,316,0.908,1.0
205,8.2,P08,TEAM_A,852.0,257,0.0,,,833,205,871,257,0.892,1.0
205,8.2,P01,TEAM_A,298.0,151,0.0,,,286,116,310,151,0.891,0.579
205,8.2,P02,TEAM_B,826.0,161,0.0,,,816,123,836,161,0.873,0.727
205,8.2,P03,TEAM_A,714.5,139,0.0,,,703,94,726,139,0.818,1.0
205,8.2,P04,TEAM_A,704.0,122,0.0,,,692,80,716,122,0.791,1.0
205,8.2,P14,TEAM_B,834.5,112,0.0,,,824,80,845,112,0.777,0.845
205,8.2,P13,TEAM_B,1060.5,289,0.0,,,1049,260,1072,289,0.682,0.568
205,8.2,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.501,0.854
206,8.24,P07,TEAM_B,844.5,361,0.0,,,819,307,870,361,0.915,1.0
206,8.24,P11,TEAM_A,719.0,316,0.0,,,702,262,736,316,0.908,1.0
206,8.24,P08,TEAM_A,852.0,257,0.0,,,833,205,871,257,0.892,1.0
206,8.24,P01,TEAM_A,298.0,151,0.0,,,286,116,310,151,0.891,0.579
206,8.24,P02,TEAM_B,826.0,161,0.0,,,816,123,836,161,0.873,0.727
206,8.24,P03,TEAM_A,714.5,139,0.0,,,703,94,726,139,0.818,1.0
206,8.24,P04,TEAM_A,704.0,122,0.0,,,692,80,716,122,0.791,1.0
206,8.24,P14,TEAM_B,834.5,112,0.0,,,824,80,845,112,0.777,0.845
206,8.24,P13,TEAM_B,1060.5,289,0.0,,,1049,260,1072,289,0.682,0.568
206,8.24,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.501,0.854
207,8.28,P11,TEAM_A,719.5,323,175.45,,,702,265,737,323,0.909,1.0
207,8.28,P07,TEAM_B,849.5,363,134.63,,,825,311,874,363,0.909,1.0
207,8.28,P08,TEAM_A,850.0,255,70.71,,,832,202,868,255,0.903,1.0
207,8.28,P01,TEAM_A,296.0,151,50.0,,,285,116,307,151,0.893,0.576
207,8.28,P03,TEAM_A,714.5,138,25.0,,,704,94,725,138,0.858,1.0
207,8.28,P02,TEAM_B,821.0,161,125.0,,,811,121,831,161,0.849,0.723
207,8.28,P04,TEAM_A,697.0,119,190.39,,,688,81,706,119,0.796,1.0
207,8.28,P14,TEAM_B,834.5,112,0.0,,,824,80,845,112,0.774,0.848
207,8.28,P13,TEAM_B,1060.5,290,25.0,,,1049,261,1072,290,0.724,0.566
207,8.28,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.61,0.854
208,8.32,P11,TEAM_A,719.5,323,0.0,,,702,265,737,323,0.909,1.0
208,8.32,P07,TEAM_B,849.5,363,0.0,,,825,311,874,363,0.909,1.0
208,8.32,P08,TEAM_A,850.0,255,0.0,,,832,202,868,255,0.903,1.0
208,8.32,P01,TEAM_A,296.0,151,0.0,,,285,116,307,151,0.893,0.576
208,8.32,P03,TEAM_A,714.5,138,0.0,,,704,94,725,138,0.858,1.0
208,8.32,P02,TEAM_B,821.0,161,0.0,,,811,121,831,161,0.849,0.723
208,8.32,P04,TEAM_A,697.0,119,0.0,,,688,81,706,119,0.796,1.0
208,8.32,P14,TEAM_B,834.5,112,0.0,,,824,80,845,112,0.774,0.848
208,8.32,P13,TEAM_B,1060.5,290,0.0,,,1049,261,1072,290,0.724,0.566
208,8.32,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.61,0.854
209,8.36,P11,TEAM_A,719.5,323,0.0,,,702,265,737,323,0.909,1.0
209,8.36,P07,TEAM_B,849.5,363,0.0,,,825,311,874,363,0.909,1.0
209,8.36,P08,TEAM_A,850.0,255,0.0,,,832,202,868,255,0.903,1.0
209,8.36,P01,TEAM_A,296.0,151,0.0,,,285,116,307,151,0.893,0.576
209,8.36,P03,TEAM_A,714.5,138,0.0,,,704,94,725,138,0.858,1.0
209,8.36,P02,TEAM_B,821.0,161,0.0,,,811,121,831,161,0.849,0.723
209,8.36,P04,TEAM_A,697.0,119,0.0,,,688,81,706,119,0.796,1.0
209,8.36,P14,TEAM_B,834.5,112,0.0,,,824,80,845,112,0.774,0.848
209,8.36,P13,TEAM_B,1060.5,290,0.0,,,1049,261,1072,290,0.724,0.566
209,8.36,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.61,0.854
210,8.4,P11,TEAM_A,720.5,327,103.08,,,702,268,739,327,0.914,1.0
210,8.4,P07,TEAM_B,856.0,367,190.8,,,833,316,879,367,0.91,1.0
210,8.4,P01,TEAM_A,295.5,151,12.5,,,284,116,307,151,0.899,0.719
210,8.4,P08,TEAM_A,847.5,253,80.04,,,830,198,865,253,0.886,1.0
210,8.4,P03,TEAM_A,713.0,134,106.8,,,702,90,724,134,0.878,1.0
210,8.4,P02,TEAM_B,810.5,159,267.22,,,798,118,823,159,0.876,0.862
210,8.4,P04,TEAM_A,689.0,116,213.6,,,680,80,698,116,0.825,1.0
210,8.4,P14,TEAM_B,834.0,112,12.5,,,824,80,844,112,0.794,0.85
210,8.4,P13,TEAM_A,1060.5,291,25.0,,,1049,263,1072,291,0.723,0.576
210,8.4,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.542,0.854
211,8.44,P11,TEAM_A,720.5,327,0.0,,,702,268,739,327,0.914,1.0
211,8.44,P07,TEAM_B,856.0,367,0.0,,,833,316,879,367,0.91,1.0
211,8.44,P01,TEAM_A,295.5,151,0.0,,,284,116,307,151,0.899,0.719
211,8.44,P08,TEAM_A,847.5,253,0.0,,,830,198,865,253,0.886,1.0
211,8.44,P03,TEAM_A,713.0,134,0.0,,,702,90,724,134,0.878,1.0
211,8.44,P02,TEAM_B,810.5,159,0.0,,,798,118,823,159,0.876,0.862
211,8.44,P04,TEAM_A,689.0,116,0.0,,,680,80,698,116,0.825,1.0
211,8.44,P14,TEAM_B,834.0,112,0.0,,,824,80,844,112,0.794,0.85
211,8.44,P13,TEAM_A,1060.5,291,0.0,,,1049,263,1072,291,0.723,0.576
211,8.44,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.542,0.854
212,8.48,P11,TEAM_A,720.5,327,0.0,,,702,268,739,327,0.914,1.0
212,8.48,P07,TEAM_B,856.0,367,0.0,,,833,316,879,367,0.91,1.0
212,8.48,P01,TEAM_A,295.5,151,0.0,,,284,116,307,151,0.899,0.719
212,8.48,P08,TEAM_A,847.5,253,0.0,,,830,198,865,253,0.886,1.0
212,8.48,P03,TEAM_A,713.0,134,0.0,,,702,90,724,134,0.878,1.0
212,8.48,P02,TEAM_B,810.5,159,0.0,,,798,118,823,159,0.876,0.862
212,8.48,P04,TEAM_A,689.0,116,0.0,,,680,80,698,116,0.825,1.0
212,8.48,P14,TEAM_B,834.0,112,0.0,,,824,80,844,112,0.794,0.85
212,8.48,P13,TEAM_A,1060.5,291,0.0,,,1049,263,1072,291,0.723,0.576
212,8.48,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.542,0.854
213,8.52,P11,TEAM_A,723.5,328,79.06,,,704,272,743,328,0.917,1.0
213,8.52,P01,TEAM_A,295.0,151,12.5,,,284,115,306,151,0.901,0.58
213,8.52,P08,TEAM_A,845.0,243,257.69,,,828,196,862,243,0.883,1.0
213,8.52,P03,TEAM_A,712.0,132,55.9,,,701,88,723,132,0.881,1.0
213,8.52,P02,TEAM_B,804.5,159,150.0,,,794,117,815,159,0.877,0.871
213,8.52,P04,TEAM_A,678.0,119,285.04,,,668,82,688,119,0.846,1.0
213,8.52,P14,TEAM_B,834.0,110,50.0,,,824,79,844,110,0.8,0.85
213,8.52,P13,TEAM_A,1060.5,292,25.0,,,1048,264,1073,292,0.759,0.574
213,8.52,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.476,0.854
214,8.56,P11,TEAM_A,723.5,328,0.0,,,704,272,743,328,0.917,1.0
214,8.56,P01,TEAM_A,295.0,151,0.0,,,284,115,306,151,0.901,0.58
214,8.56,P08,TEAM_A,845.0,243,0.0,,,828,196,862,243,0.883,1.0
214,8.56,P03,TEAM_A,712.0,132,0.0,,,701,88,723,132,0.881,1.0
214,8.56,P02,TEAM_B,804.5,159,0.0,,,794,117,815,159,0.877,0.871
214,8.56,P04,TEAM_A,678.0,119,0.0,,,668,82,688,119,0.846,1.0
214,8.56,P14,TEAM_B,834.0,110,0.0,,,824,79,844,110,0.8,0.85
214,8.56,P13,TEAM_A,1060.5,292,0.0,,,1048,264,1073,292,0.759,0.574
214,8.56,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.476,0.854
215,8.6,P11,TEAM_A,723.5,328,0.0,,,704,272,743,328,0.917,1.0
215,8.6,P01,TEAM_A,295.0,151,0.0,,,284,115,306,151,0.901,0.58
215,8.6,P08,TEAM_A,845.0,243,0.0,,,828,196,862,243,0.883,1.0
215,8.6,P03,TEAM_A,712.0,132,0.0,,,701,88,723,132,0.881,1.0
215,8.6,P02,TEAM_B,804.5,159,0.0,,,794,117,815,159,0.877,0.871
215,8.6,P04,TEAM_A,678.0,119,0.0,,,668,82,688,119,0.846,1.0
215,8.6,P14,TEAM_B,834.0,110,0.0,,,824,79,844,110,0.8,0.85
215,8.6,P13,TEAM_A,1060.5,292,0.0,,,1048,264,1073,292,0.759,0.574
215,8.6,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.476,0.854
216,8.64,P11,TEAM_A,726.5,330,90.14,,,708,275,745,330,0.909,1.0
216,8.64,P03,TEAM_A,711.0,132,25.0,,,700,87,722,132,0.898,1.0
216,8.64,P01,TEAM_B,294.5,151,12.5,,,283,115,306,151,0.898,0.56
216,8.64,P08,TEAM_A,841.0,243,100.0,,,823,195,859,243,0.889,1.0
216,8.64,P02,TEAM_B,799.5,158,127.48,,,789,115,810,158,0.857,0.729
216,8.64,P04,TEAM_A,672.5,119,137.5,,,663,83,682,119,0.811,1.0
216,8.64,P14,TEAM_B,835.0,109,35.36,,,825,79,845,109,0.802,0.851
216,8.64,P13,TEAM_B,1061.5,293,35.36,,,1049,264,1074,293,0.723,0.568
216,8.64,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.504,0.855
217,8.68,P11,TEAM_A,726.5,330,0.0,,,708,275,745,330,0.909,1.0
217,8.68,P03,TEAM_A,711.0,132,0.0,,,700,87,722,132,0.898,1.0
217,8.68,P01,TEAM_B,294.5,151,0.0,,,283,115,306,151,0.898,0.56
217,8.68,P08,TEAM_A,841.0,243,0.0,,,823,195,859,243,0.889,1.0
217,8.68,P02,TEAM_B,799.5,158,0.0,,,789,115,810,158,0.857,0.729
217,8.68,P04,TEAM_A,672.5,119,0.0,,,663,83,682,119,0.811,1.0
217,8.68,P14,TEAM_B,835.0,109,0.0,,,825,79,845,109,0.802,0.851
217,8.68,P13,TEAM_B,1061.5,293,0.0,,,1049,264,1074,293,0.723,0.568
217,8.68,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.504,0.855
218,8.72,P11,TEAM_A,726.5,330,0.0,,,708,275,745,330,0.909,1.0
218,8.72,P03,TEAM_A,711.0,132,0.0,,,700,87,722,132,0.898,1.0
218,8.72,P01,TEAM_B,294.5,151,0.0,,,283,115,306,151,0.898,0.56
218,8.72,P08,TEAM_A,841.0,243,0.0,,,823,195,859,243,0.889,1.0
218,8.72,P02,TEAM_B,799.5,158,0.0,,,789,115,810,158,0.857,0.729
218,8.72,P04,TEAM_A,672.5,119,0.0,,,663,83,682,119,0.811,1.0
218,8.72,P14,TEAM_B,835.0,109,0.0,,,825,79,845,109,0.802,0.851
218,8.72,P13,TEAM_B,1061.5,293,0.0,,,1049,264,1074,293,0.723,0.568
218,8.72,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.504,0.855
219,8.76,P11,TEAM_A,730.5,342,316.23,,,712,280,749,342,0.905,1.0
219,8.76,P03,TEAM_A,710.5,130,51.54,,,700,86,721,130,0.899,1.0
219,8.76,P01,TEAM_B,293.5,151,25.0,,,282,114,305,151,0.896,0.558
219,8.76,P08,TEAM_A,837.5,241,100.78,,,819,194,856,241,0.891,1.0
219,8.76,P02,TEAM_B,789.5,155,261.01,,,778,114,801,155,0.867,0.862
219,8.76,P04,TEAM_A,664.0,121,218.3,,,654,83,674,121,0.844,1.0
219,8.76,P14,TEAM_B,835.0,108,25.0,,,825,80,845,108,0.804,0.849
219,8.76,P13,TEAM_A,1062.0,296,76.03,,,1049,266,1075,296,0.755,0.575
219,8.76,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.48,0.855
220,8.8,P11,TEAM_A,730.5,342,0.0,,,712,280,749,342,0.905,1.0
220,8.8,P03,TEAM_A,710.5,130,0.0,,,700,86,721,130,0.899,1.0
220,8.8,P01,TEAM_B,293.5,151,0.0,,,282,114,305,151,0.896,0.558
220,8.8,P08,TEAM_A,837.5,241,0.0,,,819,194,856,241,0.891,1.0
220,8.8,P02,TEAM_B,789.5,155,0.0,,,778,114,801,155,0.867,0.862
220,8.8,P04,TEAM_A,664.0,121,0.0,,,654,83,674,121,0.844,1.0
220,8.8,P14,TEAM_B,835.0,108,0.0,,,825,80,845,108,0.804,0.849
220,8.8,P13,TEAM_A,1062.0,296,0.0,,,1049,266,1075,296,0.755,0.575
220,8.8,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.48,0.855
221,8.84,P11,TEAM_A,730.5,342,0.0,,,712,280,749,342,0.905,1.0
221,8.84,P03,TEAM_A,710.5,130,0.0,,,700,86,721,130,0.899,1.0
221,8.84,P01,TEAM_B,293.5,151,0.0,,,282,114,305,151,0.896,0.558
221,8.84,P08,TEAM_A,837.5,241,0.0,,,819,194,856,241,0.891,1.0
221,8.84,P02,TEAM_B,789.5,155,0.0,,,778,114,801,155,0.867,0.862
221,8.84,P04,TEAM_A,664.0,121,0.0,,,654,83,674,121,0.844,1.0
221,8.84,P14,TEAM_B,835.0,108,0.0,,,825,80,845,108,0.804,0.849
221,8.84,P13,TEAM_A,1062.0,296,0.0,,,1049,266,1075,296,0.755,0.575
221,8.84,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.48,0.855
222,8.88,P11,TEAM_A,731.5,347,127.48,,,712,285,751,347,0.901,1.0
222,8.88,P03,TEAM_A,711.0,128,51.54,,,700,84,722,128,0.899,1.0
222,8.88,P01,TEAM_A,291.5,150,55.9,,,281,114,302,150,0.897,0.579
222,8.88,P08,TEAM_A,836.0,238,83.85,,,818,192,854,238,0.88,1.0
222,8.88,P02,TEAM_B,784.0,156,139.75,,,774,113,794,156,0.879,0.857
222,8.88,P04,TEAM_A,658.5,124,156.62,,,648,84,669,124,0.872,1.0
222,8.88,P14,TEAM_B,836.0,108,25.0,,,826,80,846,108,0.787,0.845
222,8.88,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.496,0.855
222,8.88,P13,TEAM_A,1062.5,295,27.95,,,1049,267,1076,295,0.421,0.576
223,8.92,P11,TEAM_A,731.5,347,0.0,,,712,285,751,347,0.901,1.0
223,8.92,P03,TEAM_A,711.0,128,0.0,,,700,84,722,128,0.899,1.0
223,8.92,P01,TEAM_A,291.5,150,0.0,,,281,114,302,150,0.897,0.579
223,8.92,P08,TEAM_A,836.0,238,0.0,,,818,192,854,238,0.88,1.0
223,8.92,P02,TEAM_B,784.0,156,0.0,,,774,113,794,156,0.879,0.857
223,8.92,P04,TEAM_A,658.5,124,0.0,,,648,84,669,124,0.872,1.0
223,8.92,P14,TEAM_B,836.0,108,0.0,,,826,80,846,108,0.787,0.845
223,8.92,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.496,0.855
223,8.92,P13,TEAM_A,1062.5,295,0.0,,,1049,267,1076,295,0.421,0.576
224,8.96,P11,TEAM_A,731.5,347,0.0,,,712,285,751,347,0.901,1.0
224,8.96,P03,TEAM_A,711.0,128,0.0,,,700,84,722,128,0.899,1.0
224,8.96,P01,TEAM_A,291.5,150,0.0,,,281,114,302,150,0.897,0.579
224,8.96,P08,TEAM_A,836.0,238,0.0,,,818,192,854,238,0.88,1.0
224,8.96,P02,TEAM_B,784.0,156,0.0,,,774,113,794,156,0.879,0.857
224,8.96,P04,TEAM_A,658.5,124,0.0,,,648,84,669,124,0.872,1.0
224,8.96,P14,TEAM_B,836.0,108,0.0,,,826,80,846,108,0.787,0.845
224,8.96,P15,TEAM_B,944.5,132,0.0,,,931,99,958,132,0.496,0.855
224,8.96,P13,TEAM_A,1062.5,295,0.0,,,1049,267,1076,295,0.421,0.576
225,9.0,P11,TEAM_A,737.0,348,139.75,,,718,289,756,348,0.901,1.0
225,9.0,P01,TEAM_B,291.0,150,12.5,,,280,114,302,150,0.896,0.56
225,9.0,P03,TEAM_A,711.5,126,51.54,,,701,83,722,126,0.889,1.0
225,9.0,P02,TEAM_B,774.0,156,250.0,,,762,110,786,156,0.884,0.853
225,9.0,P08,TEAM_A,833.5,238,62.5,,,816,189,851,238,0.878,1.0
225,9.0,P04,TEAM_A,653.5,127,145.77,,,644,85,663,127,0.863,1.0
225,9.0,P14,TEAM_B,836.5,108,12.5,,,826,80,847,108,0.819,0.853
225,9.0,P15,TEAM_B,944.5,133,25.0,,,931,99,958,133,0.535,0.854
225,9.0,P13,TEAM_A,1065.0,297,80.04,,,1052,270,1078,297,0.431,0.575
226,9.04,P11,TEAM_A,737.0,348,0.0,,,718,289,756,348,0.901,1.0
226,9.04,P01,TEAM_B,291.0,150,0.0,,,280,114,302,150,0.896,0.56
226,9.04,P03,TEAM_A,711.5,126,0.0,,,701,83,722,126,0.889,1.0
226,9.04,P02,TEAM_B,774.0,156,0.0,,,762,110,786,156,0.884,0.853
226,9.04,P08,TEAM_A,833.5,238,0.0,,,816,189,851,238,0.878,1.0
226,9.04,P04,TEAM_A,653.5,127,0.0,,,644,85,663,127,0.863,1.0
226,9.04,P14,TEAM_B,836.5,108,0.0,,,826,80,847,108,0.819,0.853
226,9.04,P15,TEAM_B,944.5,133,0.0,,,931,99,958,133,0.535,0.854
226,9.04,P13,TEAM_A,1065.0,297,0.0,,,1052,270,1078,297,0.431,0.575
227,9.08,P11,TEAM_A,737.0,348,0.0,,,718,289,756,348,0.901,1.0
227,9.08,P01,TEAM_B,291.0,150,0.0,,,280,114,302,150,0.896,0.56
